order_id,customer_id,order_date,amount
69201,3920,2025-07-08,671.63
69202,26313,2024-06-25,338.79
69203,92979,2024-07-20,147.45
69204,38827,2026-03-29,611.34
69205,14982,2024-12-22,622.58
69206,59769,2026-03-25,664.11
69207,36607,2024-07-26,650.84
69208,11012,2026-02-06,583.74
69209,15820,2024-06-19,405.01
69210,60568,2026-03-04,236.89
69211,87480,2024-07-20,129.64
69212,73968,2026-02-19,39.49
69213,36023,2025-04-16,454.32
69214,96566,2024-09-13,573.16
69215,89548,2024-06-29,91.6
69216,41460,2025-06-11,423.91
69217,77598,2026-04-07,682.32
69218,69929,2025-06-23,469.87
69219,32106,2026-02-24,750.96
69220,59575,2025-09-11,82.24
69221,46139,2026-05-21,134.76
69222,44589,2024-12-17,624.3
69223,75158,2025-01-13,61.78
69224,74255,2025-04-26,811.7
69225,22236,2025-09-03,252.36
69226,34577,2025-04-18,864.31
69227,42171,2024-06-01,303.91
69228,73712,2024-12-01,638.38
69229,74777,2026-04-22,993.98
69230,20779,2024-12-02,827.1
69231,31936,2025-09-08,974.55
69232,37437,2026-05-13,449.13
69233,42115,2026-01-15,985.77
69234,22265,2026-04-06,338.92
69235,49828,2024-12-13,35.92
69236,11231,2024-11-19,311.33
69237,67776,2026-04-02,393.81
69238,25628,2024-08-17,779.82
69239,95612,2026-03-29,890.37
69240,16813,2025-11-24,351.36
69241,18516,2025-02-26,582.89
69242,90610,2024-08-29,938.12
69243,43245,2025-05-09,992.98
69244,14485,2024-07-24,931.84
69245,3867,2025-05-19,559.32
69246,851,2024-09-16,631.81
69247,25635,2025-03-08,409.64
69248,46000,2024-06-24,842.66
69249,34913,2025-03-15,643.54
69250,57188,2026-03-04,759.57
69251,60649,2025-04-23,217.06
69252,6551,2024-12-26,206.84
69253,89024,2025-05-12,18.66
69254,76301,2024-12-17,541.05
69255,26358,2025-07-16,659.16
69256,29598,2024-07-03,359.09
69257,98250,2026-02-27,871.02
69258,57833,2024-12-03,135.81
69259,90516,2024-08-04,470.06
69260,29446,2025-11-24,906.7
69261,5343,2025-04-20,924.41
69262,74131,2025-04-05,714.54
69263,96707,2024-10-20,389.65
69264,98488,2025-02-20,426.24
69265,93752,2026-05-15,784.26
69266,15746,2025-01-15,534.85
69267,67053,2024-06-24,181.78
69268,56615,2025-10-28,932.41
69269,70622,2025-01-27,346.34
69270,3694,2026-05-05,669.24
69271,77970,2026-04-20,16.83
69272,26126,2026-02-01,697.05
69273,12471,2025-08-25,568.31
69274,44909,2025-11-01,734.42
69275,78483,2024-09-21,201.66
69276,996,2024-11-18,879.26
69277,2857,2024-10-31,647.36
69278,63124,2025-07-15,580.52
69279,39842,2025-07-15,769.96
69280,41853,2025-02-20,407.39
69281,6180,2025-06-18,977.25
69282,27413,2024-09-06,214.54
69283,25641,2026-03-13,634.6
69284,27007,2024-10-25,156.5
69285,90281,2025-11-16,414.79
69286,98475,2024-09-20,55.58
69287,99043,2025-06-24,775.63
69288,80470,2026-04-27,449.4
69289,83238,2024-12-05,399.61
69290,99592,2025-09-13,809.07
69291,71618,2025-10-26,625.56
69292,45204,2024-07-22,979.05
69293,4037,2026-01-24,418.98
69294,70073,2025-05-02,541.79
69295,94570,2025-07-19,229.03
69296,43230,2025-07-16,568.02
69297,41618,2026-05-07,865.84
69298,86124,2025-01-22,791.88
69299,70871,2024-06-19,31.29
69300,89845,2025-07-09,650.56
69301,19586,2025-03-22,549.35
69302,32682,2025-08-20,718.62
69303,8768,2024-09-04,42.22
69304,41260,2024-09-11,952.06
69305,28083,2025-07-03,593.57
69306,5482,2025-05-25,240.11
69307,49376,2025-08-16,425.42
69308,6721,2025-03-08,648.12
69309,40423,2024-10-16,27.71
69310,69185,2026-03-31,739.14
69311,79222,2025-01-14,934.88
69312,97148,2026-05-02,976.45
69313,84662,2024-10-19,73.68
69314,23537,2025-03-29,30.83
69315,5228,2025-10-30,322.91
69316,14759,2025-01-10,560.85
69317,71048,2026-02-28,859.19
69318,28271,2025-05-05,167.54
69319,84218,2025-12-02,528.54
69320,40162,2024-09-16,867.05
69321,27441,2025-02-10,192.4
69322,44505,2025-02-20,517.25
69323,91812,2025-05-09,644.22
69324,19719,2025-12-06,362.02
69325,83983,2024-06-06,807.65
69326,14677,2024-06-10,459.53
69327,25241,2025-10-01,300.0
69328,99769,2024-08-08,527.75
69329,12838,2026-01-04,395.43
69330,75813,2024-07-13,187.96
69331,36474,2025-07-10,753.19
69332,14096,2026-04-06,894.95
69333,72449,2025-04-15,480.32
69334,62639,2024-11-03,513.31
69335,436,2026-03-15,101.85
69336,43301,2025-08-18,833.03
69337,69933,2024-07-28,664.33
69338,16014,2026-04-07,394.13
69339,56249,2025-10-10,592.61
69340,83618,2025-12-01,687.66
69341,24479,2025-06-30,443.45
69342,46419,2024-10-15,856.05
69343,72659,2025-04-14,250.59
69344,12204,2024-08-05,659.51
69345,74775,2024-11-02,377.12
69346,59742,2026-02-22,844.04
69347,34187,2025-02-07,497.29
69348,14769,2026-03-31,467.07
69349,11214,2025-12-15,878.08
69350,52201,2024-12-13,274.07
69351,73757,2024-10-11,931.92
69352,93267,2025-10-31,748.9
69353,73180,2024-10-17,10.7
69354,77235,2024-06-28,367.19
69355,49793,2024-09-17,752.96
69356,76933,2024-11-21,188.43
69357,45171,2024-08-07,422.81
69358,23586,2025-08-20,970.71
69359,29774,2024-11-10,532.66
69360,72024,2024-07-06,444.77
69361,70312,2025-05-20,414.5
69362,61521,2025-03-03,829.31
69363,1986,2025-05-05,16.42
69364,70353,2026-02-08,345.5
69365,77760,2026-05-07,439.31
69366,53320,2024-10-15,167.61
69367,83950,2024-11-05,709.08
69368,7206,2025-04-08,907.85
69369,25050,2024-12-09,768.18
69370,87037,2024-08-29,475.91
69371,98475,2024-10-18,528.05
69372,59432,2025-10-21,821.23
69373,36013,2026-05-03,314.31
69374,84392,2026-03-03,819.72
69375,81095,2024-06-03,949.25
69376,56184,2024-12-18,701.56
69377,83166,2025-04-17,998.25
69378,7770,2026-05-05,466.4
69379,8990,2024-11-01,731.53
69380,61091,2025-06-27,408.54
69381,13740,2026-02-11,922.88
69382,21952,2024-06-18,270.52
69383,78469,2026-02-19,531.54
69384,96688,2024-09-23,495.07
69385,98626,2024-08-24,685.19
69386,56472,2024-12-01,170.19
69387,53048,2024-06-03,806.17
69388,42029,2025-06-22,529.7
69389,56316,2025-01-23,889.07
69390,74052,2025-07-05,694.22
69391,22940,2026-05-03,696.63
69392,70875,2025-06-20,130.54
69393,51820,2025-05-17,609.65
69394,43055,2025-09-09,295.77
69395,8837,2026-04-13,132.46
69396,3845,2025-01-24,369.94
69397,9904,2025-02-05,78.67
69398,43641,2025-01-21,441.73
69399,8495,2024-09-28,410.25
69400,36030,2025-05-23,386.59
69401,79771,2024-11-08,839.95
69402,62212,2024-08-26,808.58
69403,20145,2026-05-19,992.92
69404,23387,2025-05-05,145.68
69405,336,2025-11-08,490.8
69406,83799,2025-04-10,793.61
69407,27868,2025-10-01,354.56
69408,34621,2025-05-04,856.0
69409,4756,2024-05-24,906.99
69410,38007,2024-09-11,270.67
69411,7789,2026-02-19,913.05
69412,29576,2025-07-20,610.55
69413,84050,2024-06-12,510.51
69414,70669,2025-09-23,74.52
69415,50121,2025-12-04,208.0
69416,26533,2026-04-17,66.1
69417,18910,2025-05-16,925.47
69418,84267,2025-07-06,967.9
69419,750,2025-08-07,236.53
69420,10936,2024-10-19,111.76
69421,16050,2024-07-02,580.71
69422,2916,2026-03-17,843.32
69423,97043,2025-03-23,114.88
69424,5957,2024-11-20,650.32
69425,61410,2025-11-30,369.4
69426,85265,2025-11-05,689.64
69427,7580,2025-04-26,56.26
69428,8228,2025-03-26,668.0
69429,78246,2024-12-19,724.48
69430,19934,2025-03-04,386.78
69431,87542,2025-02-27,797.84
69432,55878,2026-04-12,270.33
69433,17818,2024-09-03,216.63
69434,29135,2025-08-29,238.83
69435,81,2024-08-28,508.15
69436,42463,2025-08-25,54.02
69437,87426,2024-07-18,504.45
69438,78244,2025-06-07,607.9
69439,52664,2026-04-13,497.93
69440,55331,2024-08-24,181.7
69441,84863,2025-11-07,945.49
69442,90907,2025-06-16,518.24
69443,24760,2025-04-14,662.52
69444,25748,2025-12-12,627.75
69445,50440,2024-05-26,747.87
69446,95048,2026-03-18,669.86
69447,36329,2025-03-09,384.29
69448,7794,2026-03-12,915.33
69449,75611,2026-04-29,479.51
69450,49434,2024-08-20,834.53
69451,70247,2024-08-13,779.13
69452,40542,2025-11-17,659.33
69453,16701,2025-10-06,867.87
69454,19348,2026-04-15,133.96
69455,99396,2024-10-01,857.02
69456,92957,2026-01-01,676.31
69457,21984,2024-10-29,617.17
69458,82597,2025-07-23,702.52
69459,99429,2025-07-25,521.82
69460,76019,2025-10-26,116.98
69461,99418,2026-02-16,796.45
69462,67509,2024-11-04,658.1
69463,11141,2025-06-15,782.88
69464,73304,2025-12-16,914.8
69465,86143,2025-01-02,237.78
69466,37483,2024-07-14,927.32
69467,60718,2024-07-25,267.32
69468,73198,2024-11-05,668.14
69469,7144,2024-08-10,370.39
69470,97701,2024-06-16,891.16
69471,89230,2025-08-02,988.27
69472,77701,2026-01-03,304.12
69473,47357,2025-01-06,864.54
69474,72918,2026-02-15,544.14
69475,31019,2024-11-30,364.41
69476,684,2025-05-14,65.46
69477,34744,2024-08-22,741.77
69478,65840,2024-09-14,434.81
69479,12190,2025-07-24,201.71
69480,51105,2026-05-10,965.37
69481,74989,2024-12-10,944.01
69482,72934,2025-10-14,659.55
69483,50183,2025-09-25,599.44
69484,5827,2025-12-21,314.11
69485,53504,2025-10-24,758.56
69486,9387,2026-04-03,240.28
69487,44320,2024-11-15,283.76
69488,73962,2026-02-13,405.47
69489,11113,2026-03-29,329.2
69490,34487,2024-08-02,434.14
69491,66029,2025-01-27,549.89
69492,77011,2025-02-20,963.04
69493,73566,2024-12-06,606.19
69494,56687,2024-05-23,813.18
69495,45285,2024-12-28,299.09
69496,5887,2025-04-24,40.67
69497,14413,2026-01-18,632.49
69498,73993,2026-01-06,558.52
69499,60920,2024-07-29,608.63
69500,29416,2024-08-11,740.08
69501,18057,2024-09-17,547.34
69502,85568,2026-03-05,271.96
69503,22773,2025-12-21,207.82
69504,41389,2024-10-05,995.11
69505,52315,2024-12-20,26.29
69506,80317,2024-11-27,526.46
69507,95465,2025-09-30,38.49
69508,74182,2024-09-29,865.84
69509,24925,2025-10-26,198.16
69510,48222,2026-02-01,61.11
69511,41382,2024-07-28,818.19
69512,92875,2025-09-08,286.84
69513,45742,2025-09-03,121.02
69514,81020,2025-09-25,158.37
69515,16966,2025-07-03,393.69
69516,35431,2026-05-01,65.91
69517,87273,2024-12-25,696.27
69518,31808,2024-08-04,780.28
69519,15967,2024-06-03,532.1
69520,4259,2024-09-10,929.57
69521,6924,2025-02-27,729.86
69522,92464,2025-08-11,479.06
69523,25606,2024-08-16,446.64
69524,34093,2025-10-20,425.39
69525,32869,2025-02-20,835.56
69526,16800,2025-09-18,647.37
69527,86980,2025-11-24,504.81
69528,75112,2026-01-04,776.12
69529,46211,2025-07-15,349.51
69530,15231,2024-07-16,502.45
69531,99348,2024-06-24,305.42
69532,18131,2024-12-14,177.18
69533,96551,2025-09-21,350.69
69534,20876,2024-10-17,650.86
69535,62909,2025-08-13,537.74
69536,80164,2024-07-26,883.06
69537,24042,2025-09-20,957.57
69538,4444,2025-04-14,72.03
69539,9481,2024-07-26,657.39
69540,54013,2025-02-02,424.17
69541,61484,2025-09-24,13.92
69542,4171,2024-11-11,405.41
69543,88130,2024-07-27,71.59
69544,32806,2025-09-18,126.72
69545,41726,2025-08-22,618.86
69546,44838,2026-02-17,17.76
69547,43425,2025-08-13,389.49
69548,4807,2024-11-22,540.75
69549,37612,2024-10-10,485.25
69550,93004,2026-03-15,14.62
69551,98420,2025-03-21,734.11
69552,16663,2025-05-23,49.73
69553,49606,2025-12-23,63.61
69554,86624,2024-12-31,314.8
69555,46129,2025-05-11,253.5
69556,20849,2024-12-09,951.79
69557,94578,2024-12-11,738.43
69558,49453,2024-08-29,846.95
69559,6043,2025-01-19,231.16
69560,70603,2024-11-07,287.88
69561,98499,2025-05-17,406.9
69562,66865,2024-11-12,345.46
69563,71930,2025-04-07,638.4
69564,59324,2024-08-16,272.53
69565,79298,2025-04-16,42.99
69566,14183,2025-07-14,483.93
69567,14395,2025-08-24,683.43
69568,56541,2024-11-27,806.23
69569,13884,2024-06-13,647.81
69570,17942,2024-11-05,848.91
69571,22361,2025-06-05,149.95
69572,56682,2025-01-15,25.19
69573,97198,2025-10-21,71.97
69574,64049,2025-11-14,235.44
69575,56272,2025-12-05,646.53
69576,8721,2024-09-04,333.48
69577,74226,2025-03-28,138.93
69578,39551,2025-10-23,477.68
69579,72683,2025-01-15,419.32
69580,7915,2026-03-15,269.38
69581,62954,2025-06-23,684.09
69582,84766,2024-07-31,255.9
69583,51278,2026-03-04,572.17
69584,72878,2026-04-18,160.49
69585,65130,2025-05-15,425.93
69586,98624,2025-05-27,131.06
69587,15392,2024-12-29,647.96
69588,90007,2024-11-23,783.56
69589,29286,2024-12-12,818.43
69590,94838,2025-07-11,691.73
69591,36107,2025-01-06,475.05
69592,95654,2025-11-13,133.07
69593,57589,2025-11-19,349.34
69594,66406,2024-11-23,843.05
69595,72321,2025-12-13,485.61
69596,97769,2025-08-21,317.76
69597,86030,2025-08-31,642.54
69598,7043,2025-12-11,915.93
69599,66222,2025-02-16,429.46
69600,81294,2024-08-06,125.86
69601,51127,2025-03-04,703.07
69602,56747,2024-08-02,729.43
69603,75113,2025-01-27,519.44
69604,86059,2026-05-18,682.45
69605,91023,2026-01-20,522.02
69606,97068,2025-09-21,702.11
69607,31341,2025-11-02,974.02
69608,23794,2026-01-01,276.52
69609,60471,2026-02-17,649.46
69610,16951,2026-04-19,432.08
69611,28494,2025-12-06,755.59
69612,75194,2025-12-18,576.82
69613,77931,2024-11-26,231.19
69614,60915,2024-12-15,963.97
69615,35234,2026-02-05,106.89
69616,31040,2025-05-08,679.73
69617,4349,2024-08-21,381.83
69618,3927,2024-06-16,986.54
69619,23944,2025-11-13,675.19
69620,93253,2026-04-05,640.18
69621,77242,2025-03-03,539.49
69622,69547,2025-07-18,768.88
69623,1401,2026-04-03,880.02
69624,91681,2024-07-22,265.66
69625,95764,2025-11-10,125.89
69626,82661,2025-09-27,372.36
69627,17087,2025-06-13,662.07
69628,6256,2025-04-22,919.0
69629,37157,2024-09-08,638.55
69630,41916,2025-08-18,341.95
69631,25450,2024-09-22,460.7
69632,92521,2024-10-24,21.91
69633,32766,2026-03-26,677.8
69634,72664,2025-10-10,861.79
69635,60723,2025-02-27,490.3
69636,34589,2025-07-09,197.72
69637,24291,2025-08-09,235.0
69638,53897,2024-10-02,340.76
69639,31700,2026-05-19,946.72
69640,17764,2024-09-06,112.18
69641,62924,2025-04-13,178.67
69642,57623,2025-03-31,629.49
69643,89959,2025-03-28,702.46
69644,4348,2024-09-19,236.36
69645,25608,2026-04-30,764.24
69646,29258,2025-10-26,526.4
69647,83264,2025-07-16,218.05
69648,21655,2026-04-12,345.74
69649,82525,2025-09-28,452.94
69650,22904,2026-04-06,99.54
69651,10848,2025-01-02,38.35
69652,88504,2025-04-05,432.87
69653,47246,2025-07-22,664.04
69654,592,2024-08-13,624.29
69655,24423,2025-12-12,716.93
69656,63216,2025-11-20,376.37
69657,55316,2024-12-05,577.55
69658,85875,2025-08-14,946.45
69659,90124,2025-05-08,354.03
69660,47049,2024-07-31,257.13
69661,39548,2025-04-26,754.37
69662,98426,2025-05-27,872.99
69663,94633,2025-08-06,244.63
69664,67813,2026-05-02,23.59
69665,27221,2026-02-17,307.6
69666,61418,2025-11-23,38.5
69667,39845,2025-10-21,710.92
69668,99182,2025-07-04,363.92
69669,99090,2025-04-14,830.24
69670,83997,2026-01-12,590.71
69671,47239,2026-02-01,330.8
69672,101,2024-12-15,662.94
69673,8568,2025-07-28,959.98
69674,74374,2025-05-27,13.61
69675,65428,2026-04-16,992.18
69676,3383,2024-09-06,733.75
69677,60856,2024-09-12,586.14
69678,22345,2024-09-08,564.22
69679,60873,2024-11-29,164.11
69680,55496,2024-09-25,666.42
69681,53969,2025-06-24,148.72
69682,79448,2025-09-14,124.15
69683,51176,2025-03-17,340.65
69684,72829,2024-05-24,313.54
69685,29143,2025-04-10,812.45
69686,92065,2025-04-17,775.35
69687,17430,2025-04-12,647.49
69688,18482,2025-11-03,728.13
69689,53974,2025-05-30,197.18
69690,20251,2025-02-24,21.47
69691,93744,2024-07-27,242.96
69692,88130,2025-11-14,699.67
69693,26591,2024-11-23,483.93
69694,64642,2025-08-18,483.37
69695,27975,2024-06-26,660.56
69696,82304,2025-04-25,345.52
69697,48907,2025-06-20,999.72
69698,30447,2024-09-11,911.74
69699,2586,2025-04-19,236.51
69700,82623,2025-02-07,565.07
69701,2097,2024-09-25,635.85
69702,33087,2024-05-29,342.17
69703,40981,2024-07-02,308.85
69704,69641,2025-03-05,590.55
69705,50613,2026-05-16,87.81
69706,98164,2024-11-03,43.55
69707,27123,2024-07-08,803.39
69708,51064,2025-04-03,232.54
69709,3127,2025-01-26,550.1
69710,28969,2024-10-19,423.38
69711,43526,2026-01-21,596.27
69712,39681,2025-10-09,374.47
69713,32607,2025-09-02,265.48
69714,88768,2024-11-07,622.87
69715,23429,2024-07-25,490.54
69716,38117,2026-04-13,452.97
69717,1271,2024-07-08,864.7
69718,33050,2025-07-12,297.48
69719,27393,2026-02-06,198.66
69720,78081,2025-04-24,551.11
69721,87133,2025-02-13,178.61
69722,96470,2025-12-09,248.71
69723,1830,2026-01-14,730.34
69724,81875,2025-02-19,39.89
69725,36508,2024-07-02,129.54
69726,6277,2026-02-16,43.08
69727,52117,2026-01-07,507.35
69728,22001,2025-12-23,697.11
69729,40532,2025-08-25,327.45
69730,80774,2026-03-05,913.53
69731,16285,2025-02-26,988.47
69732,60269,2024-10-24,312.21
69733,2920,2025-02-11,220.43
69734,11197,2024-10-09,530.92
69735,50723,2025-04-23,433.75
69736,26873,2025-12-16,533.52
69737,30539,2024-08-22,563.91
69738,71293,2025-11-07,446.43
69739,6708,2025-07-07,584.75
69740,92449,2025-08-14,524.22
69741,92569,2026-03-15,457.82
69742,88797,2024-10-31,529.19
69743,78133,2025-01-26,53.56
69744,90173,2025-11-13,579.38
69745,19960,2025-09-25,765.05
69746,51981,2025-02-20,54.92
69747,18959,2026-03-28,362.44
69748,68919,2025-05-09,695.97
69749,69301,2026-03-07,117.88
69750,43208,2025-03-07,442.55
69751,15151,2025-09-02,814.98
69752,3425,2025-11-06,585.38
69753,50251,2025-12-22,628.74
69754,14272,2026-03-21,211.32
69755,76532,2025-07-05,630.69
69756,13583,2024-07-05,382.96
69757,78869,2025-12-03,677.28
69758,44068,2026-02-07,272.37
69759,65734,2025-05-02,509.28
69760,68225,2024-12-12,178.07
69761,7099,2025-10-18,390.77
69762,22514,2025-03-16,255.59
69763,9063,2024-11-10,381.33
69764,66046,2026-04-02,529.87
69765,77762,2025-10-01,751.72
69766,92569,2025-12-18,507.6
69767,94504,2025-05-29,895.1
69768,56250,2025-11-13,798.43
69769,83809,2025-11-01,549.38
69770,31347,2024-11-03,114.71
69771,65382,2025-09-11,643.36
69772,37440,2026-04-09,844.85
69773,5011,2024-10-12,492.17
69774,985,2024-09-15,532.82
69775,33564,2025-03-25,464.54
69776,66384,2024-07-17,896.34
69777,87638,2026-03-08,885.31
69778,19378,2024-08-10,939.66
69779,7628,2025-03-04,530.68
69780,37226,2024-09-17,373.35
69781,37340,2025-10-14,695.74
69782,12592,2025-05-21,308.53
69783,26809,2024-11-05,105.44
69784,92425,2024-12-06,340.01
69785,9630,2025-01-30,300.39
69786,57746,2025-03-25,817.57
69787,92333,2025-01-25,971.92
69788,19539,2024-11-25,743.3
69789,62786,2025-01-14,750.25
69790,25483,2025-12-05,811.54
69791,86362,2024-09-22,28.4
69792,1096,2025-12-22,48.19
69793,44483,2025-08-12,761.11
69794,34575,2026-04-03,11.14
69795,47912,2025-05-19,61.76
69796,50829,2024-07-16,347.54
69797,73936,2025-04-11,142.33
69798,75094,2026-04-22,662.43
69799,62497,2026-01-10,331.34
69800,5502,2026-02-19,106.98
69801,29661,2024-06-02,638.88
69802,43886,2025-01-03,534.63
69803,45218,2026-01-20,229.64
69804,10256,2025-06-13,286.51
69805,56334,2024-08-28,312.82
69806,24822,2025-06-17,842.13
69807,62510,2025-02-23,497.41
69808,89989,2025-11-20,780.9
69809,51755,2024-11-16,509.59
69810,81298,2025-01-23,978.23
69811,21552,2025-01-01,247.05
69812,14016,2025-01-12,914.33
69813,85402,2024-07-01,986.34
69814,83398,2024-06-08,720.48
69815,88206,2025-07-05,51.32
69816,2498,2026-01-08,156.03
69817,62653,2025-08-06,510.17
69818,5851,2025-11-02,722.68
69819,67324,2024-06-02,702.47
69820,50965,2026-03-17,648.93
69821,97079,2024-12-01,735.63
69822,94324,2025-07-30,191.8
69823,84867,2026-04-18,509.05
69824,94221,2025-11-28,302.74
69825,59669,2025-03-07,409.71
69826,81825,2025-01-26,109.59
69827,99220,2026-04-13,875.22
69828,91005,2025-07-10,738.02
69829,22756,2024-07-07,841.05
69830,7314,2025-10-04,474.89
69831,76525,2025-04-16,92.65
69832,28966,2025-02-06,574.1
69833,19200,2025-01-14,217.54
69834,47385,2026-03-29,562.07
69835,87206,2025-08-07,782.51
69836,46223,2025-01-24,133.91
69837,977,2025-11-01,489.63
69838,17134,2024-08-01,139.78
69839,69092,2025-04-12,545.91
69840,56733,2026-03-22,408.75
69841,21184,2024-12-31,439.3
69842,19400,2025-04-09,386.14
69843,11819,2025-07-29,850.24
69844,41229,2025-04-06,986.17
69845,96465,2025-11-21,753.85
69846,68565,2025-08-30,280.59
69847,91124,2025-08-22,258.71
69848,70776,2024-08-26,498.01
69849,83169,2024-08-28,294.91
69850,76936,2026-03-18,249.97
69851,93084,2025-03-10,457.38
69852,58067,2024-10-16,205.73
69853,99710,2025-02-05,142.5
69854,88075,2024-07-28,38.82
69855,15370,2024-06-13,851.98
69856,16699,2025-07-02,285.96
69857,54149,2026-03-03,710.33
69858,46548,2025-05-06,40.51
69859,31636,2025-09-06,978.0
69860,65116,2024-08-05,876.96
69861,29317,2025-09-03,291.44
69862,32368,2024-10-28,342.52
69863,45251,2025-08-06,514.88
69864,54686,2025-06-17,369.72
69865,36439,2026-03-12,574.97
69866,57201,2025-09-08,857.77
69867,18294,2025-09-16,782.48
69868,12289,2025-12-31,507.66
69869,70000,2025-10-16,494.32
69870,72311,2025-10-22,918.02
69871,32510,2024-12-21,272.95
69872,11455,2025-06-06,705.55
69873,45856,2026-02-07,892.84
69874,96884,2024-06-07,768.31
69875,19655,2025-09-22,145.48
69876,61675,2026-04-07,998.95
69877,25830,2025-10-07,965.71
69878,60642,2025-06-18,337.39
69879,99758,2025-10-16,171.22
69880,98500,2024-08-13,64.81
69881,54739,2024-11-19,587.54
69882,8982,2025-12-11,15.12
69883,11260,2024-08-10,50.64
69884,36322,2025-05-13,634.33
69885,41773,2025-07-24,713.66
69886,30381,2025-02-01,952.1
69887,35349,2024-08-28,292.29
69888,91644,2025-09-05,66.28
69889,24550,2025-05-13,857.03
69890,33173,2024-05-25,457.3
69891,92860,2025-01-30,240.78
69892,8145,2025-04-11,22.24
69893,19229,2025-05-09,187.86
69894,67873,2025-03-19,881.41
69895,40615,2025-09-14,390.15
69896,14014,2025-07-30,780.51
69897,65626,2025-02-21,180.82
69898,86983,2025-05-06,700.43
69899,29997,2024-08-12,690.29
69900,30138,2025-01-17,853.69
69901,93686,2025-05-17,170.36
69902,75346,2025-03-13,77.24
69903,30081,2025-12-19,377.79
69904,52747,2026-03-04,372.84
69905,75254,2026-01-18,262.9
69906,79097,2025-01-05,527.91
69907,91808,2025-04-04,548.65
69908,28267,2024-09-09,144.58
69909,32689,2025-03-31,713.81
69910,44123,2024-07-13,933.66
69911,90865,2025-10-29,512.19
69912,716,2024-06-23,41.68
69913,15164,2026-05-12,151.36
69914,18826,2025-12-07,864.39
69915,90060,2026-05-14,434.99
69916,38037,2024-12-28,654.73
69917,51974,2024-11-16,223.91
69918,48806,2024-08-08,582.79
69919,24445,2025-08-31,786.43
69920,91764,2025-04-27,216.28
69921,55304,2025-10-18,931.87
69922,23781,2026-04-21,590.72
69923,16034,2024-08-26,509.82
69924,77489,2024-08-15,449.8
69925,19286,2024-06-02,718.85
69926,85513,2026-02-21,980.45
69927,24759,2025-12-14,680.86
69928,29611,2024-07-01,296.69
69929,88586,2024-10-26,103.91
69930,39601,2024-07-04,860.55
69931,42583,2024-08-11,168.93
69932,98388,2026-01-17,472.46
69933,64909,2025-07-07,654.58
69934,82006,2026-01-21,662.83
69935,9935,2025-06-20,965.29
69936,47648,2025-06-12,839.41
69937,9133,2025-08-21,814.71
69938,17421,2025-02-07,424.77
69939,83321,2025-06-03,17.42
69940,36249,2024-12-17,452.55
69941,53973,2025-05-11,701.17
69942,60356,2025-10-06,297.74
69943,55311,2025-10-28,652.08
69944,66261,2025-07-01,135.69
69945,32956,2026-05-01,13.45
69946,88298,2026-01-12,459.32
69947,63349,2024-06-29,498.79
69948,96008,2025-10-10,111.9
69949,53983,2024-09-29,938.88
69950,35541,2024-06-16,376.91
69951,52853,2024-07-06,576.96
69952,19324,2026-01-13,164.41
69953,66675,2026-05-02,242.33
69954,7212,2024-10-25,254.3
69955,57548,2026-05-02,183.18
69956,89561,2026-02-15,624.36
69957,47004,2025-09-08,505.36
69958,32149,2024-11-13,125.75
69959,24937,2024-10-22,512.99
69960,98518,2025-07-04,435.54
69961,83769,2026-01-01,680.82
69962,60727,2025-04-12,873.73
69963,66142,2024-08-29,353.7
69964,15425,2024-06-01,136.15
69965,16750,2025-03-23,996.65
69966,83149,2024-10-29,878.9
69967,33667,2025-06-11,658.24
69968,28859,2026-04-16,383.35
69969,43732,2025-08-03,148.81
69970,27641,2024-10-06,780.25
69971,21765,2026-01-29,277.91
69972,47938,2024-06-08,517.76
69973,16474,2025-12-07,600.02
69974,50141,2024-09-08,908.13
69975,56210,2025-09-16,401.46
69976,67977,2025-07-30,708.47
69977,13462,2026-03-27,312.41
69978,5564,2024-12-01,718.77
69979,11404,2024-12-07,348.68
69980,82213,2025-06-20,369.19
69981,26066,2025-08-17,320.21
69982,48375,2025-06-02,72.37
69983,76898,2026-05-05,274.09
69984,86186,2025-05-01,261.97
69985,5430,2025-07-17,342.88
69986,58794,2024-11-28,506.27
69987,9283,2025-01-18,637.47
69988,55352,2024-11-23,668.82
69989,77358,2024-10-23,946.97
69990,51768,2025-08-03,370.82
69991,8343,2026-01-04,753.32
69992,14654,2025-04-02,72.28
69993,64653,2024-05-27,366.76
69994,5435,2025-06-25,795.49
69995,66520,2025-06-02,918.8
69996,67356,2025-12-11,455.84
69997,82897,2025-09-01,831.83
69998,6461,2024-10-04,380.01
69999,13917,2024-11-10,748.83
70000,84492,2024-11-26,18.36
70001,9379,2024-06-19,303.2
70002,68976,2024-09-25,917.99
70003,27141,2024-09-01,857.74
70004,56386,2025-06-30,223.42
70005,16214,2026-01-24,844.98
70006,95425,2024-10-17,347.55
70007,38253,2026-05-07,657.75
70008,56690,2024-10-26,983.08
70009,28329,2025-02-01,762.52
70010,99077,2025-12-18,565.98
70011,45910,2024-08-11,657.68
70012,91277,2024-07-02,708.86
70013,63824,2024-10-02,427.05
70014,4954,2026-04-20,178.31
70015,70131,2024-09-05,485.13
70016,8841,2024-07-29,743.02
70017,92336,2026-05-05,748.78
70018,70483,2024-12-28,904.46
70019,74788,2025-07-09,777.05
70020,66524,2025-03-01,34.1
70021,84111,2025-09-13,329.46
70022,37392,2025-06-12,598.13
70023,83706,2024-11-17,694.74
